# Shadow tomography log started 2019-12-31 04:46:40
# Dimension = 2
# True state = (-0.30738525  0.10128641 -0.25510160  0.91114134)
# N        C              re0         im0         re1         im1
  195895821 34959  -0.78090085  0.56496783  0.26458176 -0.03164974
  196036019 140198 -0.33886658 -0.66112201 -0.66936617 -0.00600426
  196111054 75035   0.53737874  0.39913809 -0.66916470  0.32269410
  196193574 82520  -0.08254997  0.84360363  0.52732337  0.05872386
  196330640 137066  0.52332207  0.08747818 -0.15090881  0.83409119
  196505201 174561 -0.00371002 -0.09434023 -0.72028454 -0.68722365
  196555694 50493  -0.27984343 -0.95539197  0.08210749  0.04660691
  196634683 78989  -0.95577154 -0.13025298 -0.15399698 -0.21405575
  196755576 120893  0.21238403  0.15629446 -0.11994714 -0.95711951
  196809031 53455  -0.98100547  0.14825095  0.11631552  0.04605021
  196996893 187862 -0.01765086 -0.12384817  0.37297046 -0.91937104
  197107923 111030  0.56781326  0.31770854  0.41004635 -0.63914894
  197197425 89502   0.75252696 -0.10174749  0.04817636  0.64886798
  197231652 34227   0.90191426  0.32565757 -0.15028828 -0.24064755
  197431274 199622 -0.22170679 -0.17704212 -0.21945499 -0.93345685
  197480686 49412   0.86695395  0.29290178 -0.06113519 -0.39857481
  197656922 176236  0.32799042  0.23456700 -0.13025122  0.90577880
  197836836 179914  0.45079289 -0.50570962  0.73411764 -0.04598733
  197884312 47476  -0.64449274  0.35450340  0.65158170  0.18546628
  197956055 71743  -0.10971425  0.51111340  0.51031282 -0.68286653
  198127704 171649  0.68936127 -0.50150466  0.51247971 -0.10314393
  198176098 48394  -0.06919515  0.59610340 -0.22126580 -0.76870945
  198355610 179512  0.62275933  0.50203943  0.57629275  0.16737352
  198557441 201831  0.15926889 -0.02669465  0.78631101 -0.59635209
  198603833 46392   0.59616979 -0.78644923 -0.02665772  0.15927507
  198725914 122081 -0.36492518  0.52641291 -0.64063670 -0.42344265
  198814707 88793   0.68348478 -0.35009657 -0.30455262 -0.56349680
  198835534 20827  -0.53049643  0.75468712  0.34150383 -0.17998892
  199047699 212165 -0.37569074  0.08875444 -0.89581166 -0.22022849
  199238283 190584  0.15066970  0.01063800  0.84802805 -0.50797038
  199276141 37858   0.81849668 -0.55430016 -0.05396497  0.14107554
  199295006 18865  -0.38304598 -0.61554818  0.49018510  0.48383342
  199508380 213374  0.53778058  0.43031182  0.65607850  0.30852033
  199649668 141288  0.49949078 -0.49423795  0.68024755  0.20856911
  199713303 63635  -0.52429857 -0.48098733 -0.17327777  0.68098239
  199898880 185577  0.47894757  0.40722657  0.77056483 -0.10490753
  199954959 56079   0.02338487  0.77732162 -0.48052077 -0.40536902
  200099465 144506  0.29093161 -0.13225313 -0.41307261 -0.85278305
  200166566 67101   0.72711314  0.60759723 -0.19887518  0.25016145
  200357366 190800  0.11943349  0.75910607  0.32536181  0.55102932
  200394492 37126  -0.34753820 -0.53731817  0.62570960  0.44608729
  200603041 208549  0.42944975 -0.37824534  0.48245269 -0.66313104
  200613689 10648  -0.08773822  0.81535598 -0.06427057 -0.56865272
  200742343 128654  0.17337386 -0.29127001  0.74006665  0.58086542
  200820724 78381   0.70549608 -0.62239743 -0.18981084 -0.28083546
  200915826 95102  -0.39750266 -0.25162528  0.78484230 -0.40335953
  201030703 114877  0.81688839 -0.33372100  0.06745668 -0.46558914
  201132764 102061 -0.51364035  0.79579250 -0.25847595  0.18994230
  201228661 95897  -0.29912346 -0.11581472  0.70371206  0.63395697
  201279705 51044   0.72985371 -0.42507126 -0.02891855  0.53459489
  201458557 178852 -0.14790623 -0.51454031 -0.80651044 -0.25082449
  201604374 145817 -0.34992753 -0.33168053  0.52200297 -0.70359906
  201674244 69870  -0.04556377 -0.87490725 -0.47499785  0.08269401
  201731263 57019   0.45562792  0.86961562 -0.18370905 -0.04922255
  201921736 190473 -0.10449622  0.15891009  0.23784789  0.95250013
  202085363 163627 -0.04095874 -0.79970854  0.39836867 -0.44731535
  202145495 60132  -0.55211719 -0.23228267  0.30725499  0.73946315
  202286665 141170  0.31125872  0.37648029 -0.66832981  0.56099542
  202364145 77480   0.67888802  0.54817119  0.30403550 -0.38233731
  202425615 61470   0.78415249  0.44544049  0.15611027 -0.40288613
  202581503 155888  0.39692587 -0.17069710  0.47373722  0.76738869
  202660631 79128  -0.47000244  0.31293118  0.05333675 -0.82360608
  202808692 148061  0.61946296  0.54537824  0.55374554 -0.11042690
  202938738 130046  0.76972484 -0.09615366  0.18265958 -0.60408080
  203024154 85416  -0.21536732  0.59320743 -0.55895319 -0.53785982
  203121406 97252   0.03878866  0.96353752  0.16036794  0.21064902
  203227353 105947 -0.02006099  0.26398569 -0.49132924 -0.82976183
  203398687 171334 -0.51246393  0.31699535 -0.00323235  0.79805026
  203452637 53950   0.25114665  0.75750909 -0.58561405 -0.14199126
  203464127 11490   0.53592908  0.76397490 -0.17070808 -0.31619794
  203676631 212504  0.07079006 -0.35229412  0.28911777 -0.88729281
  203695823 19192  -0.24851966 -0.66387744  0.17894101  0.68226449
  203899619 203796  0.45571881  0.53835406  0.40070321  0.58474970
  203959072 59453   0.93793463 -0.17846212  0.02180329  0.29657127
  204110757 151685  0.25135865 -0.15889849 -0.41450802 -0.86008906
  204315672 204915  0.05061961  0.43663660  0.05228278  0.89668983
  204320694 5022   -0.70850668  0.55209095  0.36159646 -0.24992371
  204447907 127213 -0.82942997 -0.36791612 -0.41973507 -0.02249712
  204518677 70770  -0.39053989  0.15544209  0.66837775 -0.61366728
  204545672 26995  -0.47998007  0.85800369  0.09373285 -0.15704443
  204741250 195578  0.08725403  0.16073436  0.44461009  0.87685407
  204901218 159968  0.27643913  0.70679971 -0.24718220  0.60242555
  204952237 51019   0.57957391  0.29683272 -0.24971857 -0.71667640
  205052470 100233 -0.47112094 -0.70927332  0.33270342 -0.40532068
  205154205 101735 -0.26220043  0.45412262  0.82974309  0.19118053
  205278835 124630  0.09985278 -0.90184214  0.35104544 -0.23125154
  205382551 103716 -0.35811127 -0.22015107  0.12803012  0.89827508
  205521496 138945  0.61530022  0.28363109  0.50734585 -0.53250280
  205601121 79625   0.30570611  0.66895651 -0.67418295  0.06721841
  205627961 26840  -0.61137831  0.53891911  0.57495107 -0.07220821
  205809705 181744 -0.57801824 -0.04095937 -0.63967189 -0.50501199
  205829286 19581  -0.12653095  0.72732846 -0.03831704 -0.67343525
  206058638 229352  0.44243578  0.50915009  0.59812803  0.43273505
  206127038 68400   0.65996078  0.06745219 -0.24267290 -0.70782189
  206254634 127596  0.73490088 -0.14079299  0.38622769  0.53937576
  206383930 129296  0.05390507  0.38435157 -0.89570615 -0.21697604
  206484957 101027 -0.46899962 -0.79335205 -0.38334625  0.06064275
  206624190 139233  0.56629743  0.53151781 -0.10304837  0.62143148
  206703460 79270   0.50520554  0.37624913  0.03938321 -0.77566289
  206771836 68376   0.47732373 -0.01003031 -0.83933825 -0.25994759
  206917603 145767  0.03966669 -0.87777446  0.17108978 -0.44572059
  207104443 186840 -0.25315987  0.06416145 -0.68378167  0.68134868
  207142500 38057   0.27077671 -0.92653838  0.06488434  0.25297556
  207205989 63489  -0.82357950 -0.45308666  0.14809001 -0.30740629
  207342146 136157 -0.01340234 -0.34095404 -0.93589548  0.08758066
  207454939 112793 -0.44078761 -0.72853012  0.27711943 -0.44514601
  207554623 99684  -0.43934871 -0.28622170 -0.09140281  0.84657863
  207663152 108529 -0.14513791  0.68010289  0.67845011  0.23685542
  207755146 91994  -0.62116672  0.36131282 -0.27157596 -0.64019642
  207864104 108958  0.27731311 -0.06921427 -0.94255694 -0.17289661
  207960539 96435   0.00471197 -0.95827168  0.11939050 -0.25969037
  208127157 166618  0.19180791 -0.07356506  0.64285927  0.73792267
  208183226 56069  -0.97086194 -0.12338966  0.04563511  0.20029859
  208263887 80661  -0.82299287  0.51472076 -0.23414087 -0.05406784
  208388707 124820 -0.11212717  0.21253888  0.92748755 -0.28639406
  208455261 66554  -0.57824948  0.36543297 -0.02746913 -0.72892505
  208606513 151252 -0.64382772  0.34288796 -0.02500065  0.68358517
  208802905 196392 -0.39240011  0.17932332 -0.83179199 -0.34926692
  208831099 28194  -0.73356010 -0.52512369  0.05306736  0.42815716
  208902159 71060  -0.01142475 -0.67041660  0.60395847  0.43086566
  209054326 152167 -0.69191568 -0.26770086 -0.56633311  0.35896483
  209092113 37787  -0.54149378  0.79628688 -0.10678912 -0.24760408
  209266908 174795 -0.11843948  0.24224737  0.50302603  0.82112917
  209318268 51360  -0.78861907  0.47874535 -0.03818756 -0.38395906
  209482775 164507  0.00733209 -0.38578374 -0.82440861 -0.41408645
  209654445 171670 -0.30243847 -0.77942847 -0.28191927 -0.47068435
  209696427 41982  -0.38147993  0.39432892  0.47160460 -0.69033823
  209741779 45352  -0.78353514 -0.56858776  0.24397270 -0.05707848
  209922395 180616  0.25032874  0.01077741  0.66431281 -0.70420725
  210034723 112328 -0.33583939  0.22049112  0.74894316  0.52695324
  210119253 84530  -0.76913074  0.49702463 -0.32688790 -0.23355669
  210339277 220024  0.31456792  0.53078531  0.61660696  0.48898859
  210357397 18120   0.77234977  0.15096294 -0.60786187  0.10578261
  210490996 133599  0.11427264 -0.03764673 -0.95995048  0.25302087
  210570972 79976  -0.98983554 -0.07582931 -0.11918704 -0.01643051
  210742136 171164  0.04759848  0.20267095  0.95956805  0.18944135
  210796552 54416  -0.76975239  0.60344025 -0.04934044 -0.20225392
  210889337 92785  -0.11919167 -0.82821077  0.51973989 -0.17242597
  210988183 98846  -0.54299622  0.07081930  0.25293325  0.79759921
  211023561 35378   0.85484153  0.15781729 -0.27519023 -0.41062148
  211203754 180193  0.32027863 -0.37651197  0.86727104 -0.05917164
  211301874 98120   0.37589617  0.88675619  0.18413444  0.19611232
  211418017 116143 -0.25956797 -0.07063994  0.95947332 -0.08393695
  211652644 234627  0.43520601 -0.30685346  0.73484666 -0.42004413
  211655133 2489   -0.36590263  0.76325091  0.27463714 -0.45622117
  211861797 206664  0.26969322  0.25640034  0.21191555  0.90366821
  211889945 28148   0.58163427 -0.72334363 -0.35401453  0.11467032
  212049432 159487  0.40418637 -0.06644333  0.07797534 -0.90892162
  212104166 54734  -0.35274681 -0.84130158  0.40510235 -0.06060872
  212273824 169658  0.02251835 -0.15930219  0.55124718 -0.81868326
  212306200 32376   0.60481472 -0.77994544 -0.14423197  0.07128395
  212372128 65928   0.77488672  0.36435259  0.14673791 -0.49524313
  212510260 138132 -0.42163005 -0.29837203  0.38349658 -0.76559298
  212652016 141756  0.25720006 -0.75928369 -0.39819079 -0.44584807
  212731618 79602   0.55898286  0.21183618 -0.61656164  0.51236251
  212814943 83325  -0.61903435 -0.33929206  0.48874736 -0.51264354
  212942930 127987  0.68455377  0.18183375  0.35062618 -0.61268581
  212991254 48324  -0.94823022 -0.25114130  0.10934294 -0.16072217
  213159768 168514 -0.15693319  0.11471472  0.28305904  0.93919651
  213206773 47005   0.88528863  0.31554242 -0.04612512 -0.33848117
  213370822 164049  0.33584985  0.06246529  0.27229322  0.89953286
  213602691 231869  0.10271504  0.45794466  0.22855341  0.85293590
  213608180 5489    0.87602426 -0.11098562 -0.46277870  0.07809972
  213807230 199050 -0.26756910 -0.34213303 -0.82435261 -0.36303517
  213827458 20228  -0.18520479 -0.88150493  0.27959001  0.33238181
  213864343 36885  -0.29050226  0.89611003  0.32291092 -0.09123483
  214057545 193202 -0.29382028 -0.16206449 -0.07978730 -0.93863663
  214218143 160598 -0.51813505 -0.41574482  0.12567194 -0.73681672
  214265164 47021   0.04709494 -0.74597211 -0.59983863  0.28548431
  214280239 15075  -0.89603080 -0.23538286  0.37642883  0.00500577
  214498479 218240  0.22043876  0.30517287  0.70759457  0.59798512
  214672794 174315  0.10169582 -0.71312441 -0.41966973 -0.55225796
  214725487 52693  -0.69323182  0.02326327  0.48878408 -0.52913002
  214818549 93062  -0.47457450 -0.70066086 -0.48600268  0.21829979
  214931281 112732  0.13013036 -0.51664252  0.77273242  0.34500899
  215116784 185503  0.07261002  0.79567601  0.05591545  0.59874948
  215149714 32930  -0.49422703  0.34258885  0.65568500 -0.45656293
  215248355 98641  -0.46585426 -0.83745349 -0.20985679 -0.19393709
  215361666 113311 -0.00201427  0.28574011 -0.29243590 -0.91259508
  215469281 107615 -0.66243758  0.07747590 -0.11139955 -0.73672524
  215561706 92425   0.70061754  0.25359220  0.20577038 -0.63441675
  215769450 207744 -0.51019674  0.16153505 -0.83644905  0.11814690
  215770490 1040    0.40171705  0.74312120 -0.17304716 -0.50640791
  215927031 156541 -0.05879939  0.76097500  0.46869301  0.44473199
  215999128 72097   0.62423632  0.16669942 -0.61771671  0.44829275
  216064917 65789   0.72422934 -0.20455322 -0.17645376  0.63443984
  216217402 152485  0.04683938 -0.65685304 -0.61348534 -0.43587371
  216309433 92031   0.02095099  0.61612385 -0.74512747 -0.25443566
  216428606 119173 -0.29410084 -0.73038151 -0.61635961  0.01218108
  216537175 108569  0.61426137 -0.70037121 -0.02270239 -0.36283293
  216649261 112086  0.26247446 -0.25153587 -0.02253915  0.93130492
  216778463 129202 -0.06033947  0.79669952 -0.54033538  0.26394450
  216857575 79112   0.42708519 -0.42335240 -0.77216778 -0.20525081
  216897970 40395   0.17937360  0.86640163 -0.38035407 -0.26926588
  217090366 192396  0.46006986  0.07422300  0.73486821 -0.49274271
  217266151 175785  0.15027975 -0.24234129 -0.44444730 -0.84920745
  217306764 40613   0.52148574 -0.80420104  0.12709442  0.25526519
  217394876 88112  -0.43322595  0.69138477  0.49475147  0.29920454
  217520889 126013  0.41868222 -0.39875754  0.57199049  0.58182858
  217599261 78372  -0.39938982 -0.80310468 -0.41190029  0.16077563
  217726383 127122 -0.06091491  0.43794980 -0.87381095 -0.20234566
  217878550 152167 -0.35333990 -0.18475159  0.26930750 -0.87663632
  217936892 58342  -0.10783056  0.91070870  0.39786110 -0.02624470
  218127589 190697  0.46907953 -0.26549223  0.25356546 -0.80323273
  218171508 43919  -0.40552147  0.73826188 -0.13214053 -0.52255202
  218274034 102526 -0.02781232  0.25642832 -0.42922006 -0.86558716
  218367527 93493   0.93738184  0.23406468  0.24453806 -0.08203748
  218532114 164587  0.00224456  0.35139017 -0.76271051  0.54294805
  218567591 35477   0.34131878  0.87179206  0.19414939 -0.29289265
  218708831 141240 -0.22163145  0.32106935  0.83300926  0.39228757
  218791094 82263  -0.15683996 -0.90730105  0.36841858 -0.12835022
  218884437 93343  -0.38439017 -0.01724774  0.67574326 -0.62874300
  219007267 122830  0.51313944 -0.76722528 -0.07822586 -0.37674129
  219207811 200544 -0.02533469 -0.34358193 -0.45046973 -0.82364230
  219242181 34370  -0.42529179 -0.83692085  0.26923064  0.21495406
  219268642 26461  -0.04905880 -0.95917536  0.06116627  0.27172512
  219463587 194945 -0.11347619 -0.25436000 -0.53429496 -0.79809338
  219626954 163367  0.01570983 -0.41725773 -0.87388582 -0.24894329
  219687049 60095   0.88802069  0.19253167 -0.18289538  0.37536661
  219810161 123112  0.38920129 -0.18096778  0.08413378  0.89927444
  219906592 96431   0.79878278 -0.42156742 -0.06144983 -0.42479513
  219938660 32068  -0.62392447  0.31287174  0.70824201 -0.10593763
  220158782 220122 -0.61082668 -0.37379178 -0.45247419 -0.53144857
  220381848 223066  0.08221846 -0.52195950 -0.22640230 -0.81825449
  220405410 23562  -0.39387097 -0.75210642  0.41671274  0.32488780
  220619657 214247  0.27905060  0.35458271  0.06526284  0.89002395
  220637737 18080  -0.89090326 -0.05189646  0.35873124  0.27369697
  220754957 117220 -0.79541178  0.52343958 -0.20830084  0.22347678
  220865285 110328  0.13001553 -0.27645447 -0.19019987  0.93300209
  220977632 112347  0.20553755 -0.15297030 -0.73300833  0.63012157
  221064159 86527   0.93743861  0.23571859  0.25225202  0.04488331
  221128854 64695  -0.45864433 -0.86550586  0.19073976 -0.06452388
  221289086 160232  0.13935368  0.14534626  0.80662440 -0.55570864
  221387374 98288  -0.72312521  0.08636187  0.03734870  0.68427818
  221487463 100089  0.06270582 -0.68242182  0.71942400  0.11312627
  221665278 177815 -0.27882826  0.40765046 -0.86564085  0.08210857
  221706846 41568   0.82303694 -0.28051042 -0.42160440 -0.25724273
  221772603 65757  -0.42873739  0.21423589  0.87750004  0.01676046
  221947655 175052  0.63706296 -0.60368702  0.46114329 -0.13061250
  222005492 57837   0.71353377 -0.52527661  0.18990621  0.42295352
  222151720 146228 -0.46355814 -0.00823986 -0.20228539  0.86262771
  222350074 198354 -0.17543102  0.72448816  0.06863206  0.66304638
  222385951 35877  -0.29417609  0.59816493  0.08653424 -0.74038569
  222527946 141995 -0.46112382 -0.32648731 -0.65209623  0.50551099
  222587353 59407   0.12043753  0.81625098 -0.55876261 -0.08374655
  222689645 102292 -0.31022243  0.65057407 -0.62338736 -0.30315610
  222788277 98632  -0.22113738  0.65697312  0.68130783  0.23516850
  222926214 137937 -0.39888681  0.40862151 -0.66687720 -0.47874062
  222999665 73451  -0.77376913 -0.27422454 -0.10777505  0.56077336
  223229592 229927  0.65732189  0.06998875  0.74777872  0.06210058
  223237639 8047   -0.04872677 -0.74876913  0.05823027  0.65846772
  223448830 211191 -0.35970020  0.23069688 -0.32622776  0.84319047
  223481718 32888   0.18097253 -0.88580114  0.17807247  0.38845268
  223600600 118882  0.13383847  0.19787656  0.26294110 -0.93476955
  223670878 70278  -0.46586081  0.85200108 -0.23405414  0.04781766
  223784544 113666  0.01207533  0.57915543  0.81434553  0.03570066
  223865689 81145   0.36040268  0.73112454 -0.53504672  0.22201764
  223922714 57025  -0.91771409  0.10923993 -0.00924352 -0.38181416
  224059662 136948 -0.36789552 -0.10256889 -0.33089746  0.86292490
  224265336 205674  0.23045054 -0.04669210  0.96954284 -0.06854987
  224295859 30523   0.15391821  0.95969869 -0.00698414 -0.23502942
  224354358 58499  -0.66882210  0.72753193 -0.01310338 -0.15232399
  224524254 169896  0.10949777 -0.10669833 -0.03047612 -0.98777371
