# Shadow tomography log started 2019-12-30 18:49:40
# Dimension = 4
# True state = (-0.10347576  0.40046587  0.27090373 -0.62819040 -0.17220832  0.44102396 -0.00859407 -0.36969738)
# N        C              re0         im0         re1         im1         re2         im2         re3         im3
  35411087 582    -0.11653224 -0.33175275 -0.44036730 -0.26163070 -0.47838578 -0.29332426  0.51445661 -0.18554970
  35446649 35562  -0.24321408  0.22705424 -0.33700087  0.41871018  0.09217174  0.29983236 -0.44932634 -0.54782867
  35472227 25578   0.70350589 -0.23400500 -0.16794727  0.23697784  0.18135297 -0.42855868  0.06378017 -0.38123089
  35513022 40795   0.36661263  0.43044245 -0.03827230 -0.20448800 -0.75167991 -0.04101519 -0.25987136 -0.05288015
  35594711 81689   0.01572632  0.14029101  0.38476770  0.65986448 -0.29693475  0.17371902  0.52343100 -0.06538542
  35626040 31329  -0.77906927  0.05171990  0.02057531  0.07553354 -0.29911535  0.07080833  0.53796565 -0.01888417
  35694226 68186   0.44498624  0.38879353 -0.23434267  0.13698803 -0.28028297  0.04334224  0.45414206  0.53894575
  35698022 3796    0.10963544  0.15327852  0.75691562 -0.16742455  0.05275320 -0.54858139  0.24148679  0.03864228
  35795311 97289   0.05919823  0.04673651 -0.28626560  0.48712309 -0.35866880 -0.62666685 -0.10639719 -0.37735839
  35802437 7126    0.13697465 -0.59489920 -0.33835453  0.13911965  0.38191430 -0.06558295  0.57116856  0.13077323
  35813305 10868  -0.29803277  0.04861755 -0.57547063  0.31444220  0.14855173  0.59233585 -0.29557401 -0.13593781
  35866220 52915  -0.01054337  0.61538113 -0.05237878 -0.26883239  0.31249955  0.16355473  0.56219508 -0.32513241
  35961074 94854   0.37080793 -0.14086188  0.44322806  0.40577837 -0.26533980  0.53113053  0.22972737 -0.27617511
  35985277 24203  -0.22928695 -0.06023920 -0.52083791  0.47294544  0.29130154 -0.10331891  0.21210132  0.55527548
  35995199 9922    0.73486921  0.21021670 -0.26106820 -0.29430694  0.05804250 -0.34318113  0.36033385  0.10010141
  36118231 123032  0.39677220  0.19790413  0.11806067  0.41035550 -0.53188203  0.14235107 -0.39457778  0.40276777
  36139269 21038  -0.37726186 -0.14371560  0.06223788 -0.40506022 -0.57759187 -0.38282073  0.18692514  0.39238615
  36159907 20638  -0.47791592 -0.06822240 -0.26858160 -0.45699266 -0.13312601 -0.46448554 -0.18348096  0.46779172
  36271723 111816 -0.27111036 -0.20232220  0.04958488 -0.29027631  0.21131625  0.75923223  0.24008318  0.34658021
  36272176 453     0.56854574 -0.50341360 -0.53046434 -0.27929245 -0.02760260 -0.05510423  0.24234201 -0.03749357
  36320282 48106  -0.23980210  0.13539726 -0.10604614 -0.51152729 -0.31919712  0.19939242 -0.07859272 -0.70953198
  36413543 93261   0.42701190  0.46924971 -0.19719491 -0.18065185 -0.23723525 -0.49240680 -0.23718794  0.41345069
  36474018 60475   0.10594409  0.17865852 -0.42027966 -0.65577173  0.17579737  0.55994848  0.07486945  0.01153141
  36488695 14677  -0.16550955 -0.02468748 -0.37147811 -0.21733949 -0.43129261 -0.36915966  0.17909571 -0.65756919
  36496560 7865    0.40496309 -0.60193400  0.14830985 -0.33849559  0.12601895 -0.13651011 -0.51354858 -0.19712267
  36563428 66868  -0.37210141  0.41930626  0.08184991 -0.46906007 -0.25342549  0.37623473  0.26089033 -0.43030829
  36591186 27758  -0.20139973 -0.44230414 -0.24625968  0.08750739 -0.14607573  0.76315247 -0.16083680  0.25670127
  36638863 47677   0.38530109  0.10404364  0.23787732  0.65906805 -0.14909501  0.31822719  0.33969297 -0.33297521
  36675411 36548   0.30384314 -0.44488800 -0.31361557 -0.34010414  0.25878437 -0.00399071  0.63606863 -0.15543453
  36776059 100648  0.04101973  0.70485668 -0.24564499 -0.18579630  0.37389385  0.01755804 -0.02504202 -0.51565561
  36786369 10310  -0.32549836 -0.31635413  0.21606504  0.49807978  0.14350445  0.02502993 -0.30376398 -0.62105614
  36795664 9295    0.24842922 -0.13157673  0.58046238 -0.15004744  0.45139125 -0.43764599  0.39777771 -0.08946786
  36851719 56055   0.03338441  0.46402724  0.26927808  0.42238514 -0.61140276 -0.26376819  0.27803699 -0.10932856
  36950525 98806   0.12913332  0.03537891  0.07931467  0.75996606  0.12936904 -0.33751081 -0.33086115  0.39763638
  36966397 15872   0.39940923 -0.23097386 -0.43323064  0.20131123  0.11146139  0.08652767  0.70227412  0.21402972
  37003043 36646  -0.66763525 -0.12745175  0.01062719  0.18337057  0.19185276  0.57250513  0.07948312  0.36523192
  37032712 29669  -0.01147626 -0.55415141  0.07393768 -0.38566992  0.61702486 -0.32272301 -0.13511432  0.18828368
  37044077 11365   0.12037119 -0.21954925 -0.22777430 -0.56848633 -0.36629231 -0.36588834  0.08977353 -0.53492751
  37049202 5125    0.04309548 -0.57843723  0.01830817 -0.47723055  0.03234169  0.09738095 -0.17118920  0.62899458
  37204190 154988 -0.14666102  0.12080092 -0.23051358  0.09467422  0.27184537 -0.77819161 -0.43215627  0.18856522
  37219539 15349   0.27500532 -0.69937959 -0.06252597  0.57519453  0.09939007 -0.17907029  0.19034045 -0.14935854
  37252873 33334   0.01041011 -0.30870630 -0.20982159  0.46809217 -0.13822789 -0.39846060 -0.12228174 -0.66979552
  37271996 19123   0.03858607 -0.04505118 -0.39834674 -0.56426673 -0.36012791  0.42877178 -0.23982618 -0.38516293
  37344078 72082  -0.60077493  0.26633182  0.16201745  0.17122788  0.19190699  0.43026082  0.33750738 -0.42036210
  37396171 52093  -0.28239677  0.62406927 -0.44008131  0.10270025 -0.42087250 -0.33090559  0.06185391  0.19003322
  37427488 31317  -0.44678601 -0.20346730  0.05171906 -0.27210554 -0.12496464 -0.26237208 -0.77206007 -0.04165349
  37541604 114116 -0.25506715  0.08996407 -0.65130614 -0.06926967  0.51966992 -0.43393766  0.17328224 -0.09728198
  37577395 35791   0.26426873 -0.50477940  0.05638293 -0.28250785 -0.23383139 -0.55161084  0.28781025  0.38805116
  37589500 12105  -0.51725757  0.30599828  0.63812258 -0.06399676  0.12937289 -0.28547686  0.35916312  0.01676661
  37596816 7316    0.36974921 -0.15138633 -0.08457230  0.05947408 -0.00923018 -0.57660421  0.44690325 -0.54534204
  37702988 106172 -0.36458006 -0.19893248 -0.15658755 -0.69958217  0.39902323 -0.30258848 -0.22327165 -0.11376650
  37750947 47959  -0.16232197  0.01323492 -0.27707582  0.54472819  0.60342557  0.17861415 -0.22267116 -0.39289785
  37771606 20659   0.18899717 -0.77822325 -0.24133772  0.20888220  0.10366629 -0.09945313 -0.02761631  0.48515222
  37810170 38564   0.39654845 -0.37274453  0.07591092 -0.28454673 -0.49317543 -0.54956093 -0.26279681 -0.05272704
  37894970 84800  -0.11603461 -0.22737782  0.87412637  0.36118167 -0.15045696  0.13065258  0.02049962 -0.01259217
  37928430 33460   0.51419860  0.54780515  0.08618532 -0.04245433 -0.48895572  0.34865147  0.25594943  0.01154945
  37953428 24998  -0.24059523  0.12755152 -0.07980821  0.05587446 -0.21257238  0.09607716 -0.25012389 -0.89407686
  38067200 113772  0.11141887  0.02311018 -0.09547818  0.49628277 -0.56410288 -0.55862844 -0.22704260 -0.22318816
  38115341 48141   0.28584879  0.49691889  0.21686382 -0.19350699  0.06818751 -0.35393336 -0.24227241  0.63108869
  38137251 21910   0.23229883 -0.03811884 -0.61640495  0.46566101  0.15711519  0.35696565 -0.24410326  0.36890773
  38141252 4001   -0.37448647 -0.68026313 -0.09707585 -0.23214975 -0.02239050 -0.29528437 -0.31448650  0.38352155
  38192094 50842  -0.36537176 -0.15796961 -0.58045994 -0.14189538 -0.39315400 -0.44575577 -0.06516954 -0.35632245
  38226890 34796   0.21255464  0.03788035  0.30775837 -0.33505030 -0.24170844  0.34388827 -0.17618049 -0.73395504
  38258424 31534  -0.34163036 -0.00136096  0.37606784  0.39888984  0.42713952 -0.37721862 -0.36504856 -0.35319147
  38319878 61454  -0.05497310 -0.82170523  0.32599415  0.17072120 -0.37610972  0.06204057 -0.09857093  0.17702196
  38337634 17756  -0.50230427 -0.50483837 -0.02638348  0.53267077 -0.07355524 -0.15953629 -0.41947516 -0.03965841
  38453375 115741  0.27387483  0.24842436 -0.11487633 -0.06113849 -0.55762272 -0.63361911 -0.36298638  0.04656224
  38484758 31383   0.12038284  0.19128771 -0.12059141 -0.19195210  0.25864276  0.40846788 -0.81414891  0.03079858
  38507486 22728   0.42111946 -0.35732609  0.80338542 -0.04260567  0.10608397 -0.10828496 -0.15269942 -0.03790167
  38603109 95623  -0.12612000 -0.20252834  0.09545623 -0.32345448 -0.57932180  0.34688975  0.29367069  0.53586622
  38618532 15423  -0.37068459 -0.46239598 -0.29817925 -0.16700967 -0.09671402  0.27666004 -0.61727499 -0.25506273
  38663727 45195  -0.58742648  0.08140298  0.51645021 -0.48958774  0.20797787 -0.27511582  0.07358450 -0.13239535
  38678415 14688   0.38768236 -0.29977488 -0.12207015 -0.49814066  0.58176488 -0.02766745 -0.07881877  0.38905515
  38769637 91222  -0.15988630  0.17556755  0.38712751  0.02103228 -0.21457124  0.57494059  0.15797884  0.62589738
  38790509 20872   0.18791029 -0.68552761 -0.02756432  0.26107478  0.31113403  0.53032547 -0.20314963 -0.08063828
  38848607 58098   0.09781079  0.55119375 -0.42567254  0.32480906  0.44825981  0.13519928 -0.35040487  0.24066823
  38857671 9064   -0.28317456 -0.21162396 -0.61922572  0.33261325 -0.15869277 -0.03088569  0.56443289  0.19035125
  38969739 112068 -0.25776034  0.16044126  0.14852697 -0.01969266  0.60620541  0.14989708  0.11717076 -0.69403676
  38974337 4598    0.70188556  0.44595600  0.19266686  0.13557323  0.31535330  0.31252128  0.04952255  0.23110506
  39010341 36004   0.25245277  0.03975570 -0.81295538 -0.42732913 -0.01119277  0.22073208  0.02686462 -0.20398730
  39028575 18234   0.04533950  0.38591388 -0.19704633  0.19929234 -0.07298157 -0.59896108  0.63451956 -0.06143580
  39060747 32172   0.35743552 -0.06421790  0.21466028  0.47842347 -0.39575294 -0.19148053 -0.27528861 -0.56927924
  39093254 32507  -0.16751491  0.54547029  0.70008575  0.03196724  0.27356626  0.17573089  0.18020181 -0.21228854
  39191888 98634   0.66295803 -0.00701314  0.19679517  0.13465296 -0.19936335  0.20906818  0.47163367  0.44461683
  39208997 17109   0.30035758  0.11286991 -0.34337132  0.24315912  0.47237778  0.62801191 -0.28124739 -0.15289104
  39210838 1841   -0.16245537  0.04146181 -0.07590551  0.11414593  0.49454160  0.28118600  0.10464434  0.78645460
  39295219 84381   0.04226350 -0.18792862  0.80765538  0.24552090 -0.26075774 -0.24446915 -0.12112300  0.32844841
  39347640 52421  -0.54299087  0.21170866  0.40684296  0.22171152  0.28293741  0.41245176  0.00381680 -0.44212958
  39381901 34261  -0.77144379 -0.00080649 -0.21887948 -0.07769113 -0.12916687 -0.53080049 -0.19056978  0.12719911
  39467321 85420  -0.44390954 -0.00205834 -0.29178928  0.03662228  0.30082210  0.30681484  0.42021171 -0.59602915
  39530610 63289  -0.33315239  0.04718737 -0.66988998  0.00941046  0.20423391 -0.43243490  0.00064063  0.45741651
  39541940 11330  -0.11124102 -0.57626321  0.13310682  0.66383293  0.31157061  0.18481072 -0.16639342  0.19554170
  39550385 8445   -0.42055710  0.41036667 -0.03672596  0.07025887 -0.25550024  0.62461802 -0.31987448  0.30116123
  39576778 26393   0.24265976  0.16880353  0.07575085  0.39692975  0.36954814  0.20728634 -0.21782931 -0.72273586
  39595411 18633  -0.42466173 -0.21166309  0.12794987 -0.36976681 -0.38297618 -0.26801157 -0.08169779 -0.62975154
  39725042 129631  0.26498182 -0.02829206 -0.19058202  0.59782367 -0.62108938 -0.37729618 -0.08408593 -0.00973040
  39727703 2661   -0.76127004  0.19218450  0.18288468  0.50640741  0.20458308 -0.17890481 -0.00243398  0.14060825
  39786184 58481  -0.19619907  0.04260866  0.12374732 -0.38171677 -0.58220864  0.64585461 -0.12722893  0.16244095
  39828288 42104  -0.17138575 -0.03692829  0.75534721 -0.00004003  0.43153153  0.19023421 -0.33886701 -0.24794040
  39915521 87233  -0.33172965 -0.01171951 -0.33651056 -0.32053063 -0.02239102 -0.04656427 -0.03684046 -0.81842046
  39916562 1041    0.31663880  0.84765065  0.22807630 -0.02077150 -0.13362166 -0.03117804  0.23751147 -0.23138599
  39919730 3168    0.02306539  0.09625282 -0.26676623  0.31518052  0.04091921  0.65265548 -0.56713467 -0.26537731
  39931102 11372  -0.63105906  0.61192735  0.44114752 -0.03568605 -0.08488634  0.15394721  0.01319571  0.01857947
  40011550 80448   0.42346161 -0.17442254  0.75615754  0.21566491 -0.29527624  0.17400711  0.03848655 -0.23026877
  40098350 86800   0.06290826  0.06174427  0.01642180 -0.12270749 -0.54922767 -0.34977629 -0.66277116  0.33711022
  40120841 22491   0.48372840  0.26350643 -0.05292892  0.25132899  0.49542289  0.32538479  0.43437874 -0.30099747
  40144020 23179  -0.10544606  0.33600245  0.75058592  0.01860346 -0.08929348  0.35956113 -0.34106071 -0.24223589
  40252281 108261  0.70913008  0.21550553  0.11277920  0.14622771 -0.55377272 -0.27245252 -0.02592552  0.18714558
  40277303 25022   0.14265730  0.05380957 -0.57697484  0.05749165 -0.15295889  0.32731078 -0.61608541 -0.36118993
  40335284 57981  -0.14565625 -0.74511858  0.38331499  0.37925349 -0.30360301 -0.04518550 -0.11938754  0.15604189
  40405185 69901   0.43451945  0.38162995  0.41624991 -0.11029681 -0.65346718  0.02479229  0.02426713  0.22781384
  40419199 14014  -0.11747803 -0.13153390 -0.10512863 -0.35651404 -0.43266510 -0.17291286 -0.29079454 -0.72738164
  40445644 26445  -0.24085701 -0.00443127 -0.58666907  0.20364710 -0.51088575  0.00687607  0.53116377  0.11458205
  40494432 48788   0.38606278 -0.40036045  0.12731433  0.36550067  0.28979866 -0.21247956 -0.06657206  0.63820427
  40570518 76086  -0.60304263 -0.16424238 -0.06440522  0.19764272  0.49873190 -0.35723532 -0.37425049 -0.22302317
  40619555 49037   0.08666642 -0.33428429  0.22085816  0.50704554 -0.57971959  0.00699639 -0.32495147 -0.36490028
  40637255 17700  -0.38235262 -0.18595828 -0.69532324  0.13282216 -0.34878838  0.19168073  0.00158941  0.39964047
  40649309 12054   0.16457360 -0.22924195  0.04418180 -0.45521387 -0.20162527 -0.41715384  0.70169014  0.06444253
  40660466 11157  -0.08677622  0.82605538 -0.20521709 -0.32559038 -0.35133596 -0.00065314 -0.02727438  0.19441702
  40710861 50395  -0.23410550  0.34838394 -0.27138566  0.28220584  0.61493551 -0.18564574  0.45579233 -0.22400060
  40823149 112288 -0.22319520  0.06688206  0.29070882  0.63632006 -0.47218316  0.16225162  0.41168922  0.19371451
  40850241 27092   0.08308544  0.24730247  0.78734016  0.11711966 -0.40112518 -0.25278063 -0.00790932 -0.27102534
  40900590 50349   0.02311658 -0.03965093  0.24597060 -0.12620127 -0.05376275 -0.20521058  0.27866991  0.89375970
  40937191 36601  -0.26190343 -0.74467603 -0.08500399  0.15345130 -0.56502344 -0.10676293 -0.12425976 -0.00095909
  41001498 64307  -0.46132959  0.30638364 -0.26170022 -0.43668086 -0.11276076 -0.62195974 -0.17644835 -0.05868531
  41051048 49550  -0.17444793 -0.19468227 -0.10165508 -0.71143691 -0.19037960 -0.07062478 -0.30834843 -0.52809043
  41092201 41153  -0.27601943  0.09636797 -0.46243346 -0.13681344  0.21833052 -0.61718281  0.50179217  0.03982012
  41121194 28993   0.22239835 -0.53633790 -0.20647116  0.39422931  0.48382984 -0.17160175 -0.24943720 -0.37292915
  41179262 58068   0.42597511  0.57238018  0.17276715 -0.15187353  0.28276661 -0.43207578 -0.41361527  0.01697231
  41241776 62514  -0.56110021 -0.07331179  0.08524317  0.24085283 -0.59498190 -0.19024383  0.07267676  0.46801428
  41319370 77594  -0.73929720  0.20054001  0.21587511 -0.07176780  0.48084609 -0.16944954 -0.11563188 -0.29694079
  41324745 5375    0.07175241 -0.03769631  0.11753534 -0.30925669  0.44505997 -0.23146968  0.50959113  0.61043969
  41352275 27530   0.24406536  0.16394500  0.35978875  0.80253887  0.17761894 -0.25821046  0.19239672 -0.06928149
  41432563 80288  -0.08631004  0.37457684  0.16052824  0.17907886  0.35423516  0.72448485  0.36738982 -0.09522649
  41438099 5536    0.32972581  0.28307990 -0.50711786  0.02851834 -0.35679075 -0.04572375  0.27815261 -0.58856237
  41496673 58574  -0.59971616  0.20102614 -0.33487527  0.54059694  0.26101356 -0.31976225 -0.11299774 -0.11134655
  41536922 40249   0.28619974  0.42592036 -0.51164859 -0.13419704  0.16873833  0.14628826 -0.40049764  0.49660566
  41566533 29611  -0.61815381  0.05149833 -0.42262899  0.15385387 -0.50932579 -0.13144207  0.06842171  0.36273434
  41670477 103944  0.30428577 -0.68580498  0.05896894  0.24752543 -0.30374177  0.42194981  0.16154825  0.27556666
  41676559 6082    0.00235831 -0.19744938 -0.30962556  0.14094582 -0.29997148 -0.06617401  0.12574996 -0.85737945
  41715465 38906   0.07276511  0.08960420 -0.60861538 -0.49681098  0.12116681  0.58648635 -0.10281799  0.01494397
  41738919 23454   0.19898188 -0.13768196 -0.38049563 -0.07217844  0.15430982  0.18030986 -0.57565886  0.63541872
  41810591 71672  -0.07057929 -0.32987371 -0.54783891  0.06560874  0.46867223  0.36618163  0.14732966 -0.45422598
  41855780 45189   0.12010758  0.80146653 -0.37550245 -0.19374101  0.30218511 -0.19603172  0.18316005  0.03736326
  41902780 47000  -0.41337314 -0.00002386 -0.60267506  0.06185851 -0.65027530 -0.19321474 -0.02575746 -0.03500844
  41912354 9574    0.03729250 -0.53166183 -0.15305737 -0.27911298  0.35975129  0.35491760 -0.29278510  0.52297585
  42058462 146108  0.17287995  0.05004661 -0.40662534 -0.24384291  0.58427339 -0.19451828 -0.17332559 -0.57753771
  42072855 14393  -0.28170569  0.52888939  0.36219003  0.26374632  0.46687509  0.15538604 -0.42186324  0.14173361
  42093439 20584   0.12016244  0.55680493 -0.68730689 -0.02704379 -0.20642075  0.28403000 -0.01870003  0.28066862
  42131379 37940  -0.44342438 -0.18467385  0.72464553 -0.28969785 -0.24423059 -0.13731909 -0.03050924  0.28425072
  42146780 15401  -0.40950153 -0.14631275 -0.14398197  0.36224016 -0.35196578 -0.08841949  0.67388600 -0.27042941
  42194513 47733  -0.07517323 -0.47434157 -0.12053425  0.05035638 -0.17084901  0.82489668 -0.11317903  0.17271763
  42276051 81538  -0.52477152  0.27227812 -0.39056005  0.26346507 -0.24274476 -0.14569843 -0.51508825  0.28820049
  42290479 14428   0.29004141 -0.11906018 -0.26630956  0.22348380 -0.00928794  0.51001524 -0.03280915 -0.72080276
  42371450 80971   0.16452453  0.55343382  0.15749192 -0.40599289  0.63847868 -0.03382648  0.08911627 -0.24549496
  42388562 17112   0.39530966  0.09546402 -0.28975431  0.48991061  0.36823108  0.18467119  0.27385696  0.51570507
  42446957 58395   0.40369988  0.48988431  0.49324011  0.34963481 -0.39828496 -0.05167641 -0.26471024 -0.01168761
  42456418 9461   -0.07462818 -0.10596983 -0.39419922 -0.23258715 -0.32154334 -0.37213808  0.45675406 -0.56851568
  42570601 114183 -0.03100046 -0.06386345  0.73747656  0.21154205 -0.31711957  0.27346429  0.40830336 -0.25353410
  42573786 3185   -0.54085279  0.51987025  0.06085443 -0.28975707 -0.48303152 -0.06642095 -0.04441467  0.33143159
  42627883 54097   0.48823726  0.42071252  0.33796745  0.00201417 -0.07682984 -0.58235863 -0.29746699 -0.19201120
  42657497 29614  -0.31316942  0.69593997 -0.45897089 -0.14680353 -0.20768113  0.01506136  0.10477587 -0.36200918
  42665650 8153   -0.35989290 -0.01722221  0.38253211  0.72111794 -0.12442484 -0.12228924  0.09441912 -0.40557049
  42683661 18011   0.27588215  0.36890953  0.29194334 -0.01809942  0.49270712 -0.09196449  0.67139839  0.01557936
